id,learner_userid,course_cat_id,course_id,module_id,activity_id,active,type,timecreated,timemodified
14378,39693,17,16,0,0,1,learning,"2022-07-23 01:47:11","2022-07-23 01:47:11"
14379,39693,17,16,0,0,1,learning,"2022-07-23 01:47:59","2022-07-23 01:47:59"
14380,39777,17,16,0,0,1,learning,"2022-07-23 01:49:38","2022-07-23 01:49:38"
14381,39777,17,16,0,0,1,learning,"2022-07-23 01:50:01","2022-07-23 01:50:01"
14382,38078,17,16,0,0,1,learning,"2022-07-23 01:52:16","2022-07-23 01:52:16"
14383,38078,17,16,0,0,1,learning,"2022-07-23 01:52:41","2022-07-23 01:52:41"
14384,38078,17,16,0,0,1,learning,"2022-07-23 01:52:50","2022-07-23 01:52:50"
14385,35256,21,49,0,0,1,learning,"2022-07-23 01:55:54","2022-07-23 01:55:54"
14386,38976,17,17,0,0,1,learning,"2022-07-23 01:56:49","2022-07-23 01:56:49"
14387,39777,17,17,0,0,1,learning,"2022-07-23 01:57:12","2022-07-23 01:57:12"
14388,39779,17,16,0,0,1,learning,"2022-07-23 01:58:17","2022-07-23 01:58:17"
14389,38976,17,17,0,0,1,learning,"2022-07-23 02:00:10","2022-07-23 02:00:10"
14390,38976,17,16,0,0,1,learning,"2022-07-23 02:00:13","2022-07-23 02:00:13"
14391,38976,17,16,0,0,1,learning,"2022-07-23 02:00:17","2022-07-23 02:00:17"
14392,39779,17,16,0,0,1,learning,"2022-07-23 02:00:45","2022-07-23 02:00:45"
14393,39779,17,16,0,0,1,learning,"2022-07-23 02:00:45","2022-07-23 02:00:45"
14394,35837,17,16,0,0,1,learning,"2022-07-23 02:01:49","2022-07-23 02:01:49"
14395,39425,21,49,0,0,1,learning,"2022-07-23 02:23:10","2022-07-23 02:23:10"
14396,39425,21,49,0,0,1,learning,"2022-07-23 02:23:10","2022-07-23 02:23:10"
14397,39425,21,49,0,0,1,learning,"2022-07-23 02:28:48","2022-07-23 02:28:48"
14398,39425,21,49,0,0,1,learning,"2022-07-23 02:28:48","2022-07-23 02:28:48"
14399,39807,17,17,0,0,1,learning,"2022-07-23 02:28:54","2022-07-23 02:28:54"
14400,39812,17,17,0,0,1,learning,"2022-07-23 02:48:30","2022-07-23 02:48:30"
14401,39814,17,17,0,0,1,learning,"2022-07-23 02:49:27","2022-07-23 02:49:27"
14402,39814,17,17,0,0,1,learning,"2022-07-23 02:49:27","2022-07-23 02:49:27"
14403,39815,17,16,0,0,1,learning,"2022-07-23 02:49:38","2022-07-23 02:49:38"
14404,39812,17,17,0,0,1,learning,"2022-07-23 02:56:28","2022-07-23 02:56:28"
14405,39812,17,17,0,0,1,learning,"2022-07-23 02:56:50","2022-07-23 02:56:50"
14407,39555,17,16,0,0,1,learning,"2022-07-23 03:04:49","2022-07-23 03:04:49"
14408,39830,17,17,0,0,1,learning,"2022-07-23 03:07:06","2022-07-23 03:07:06"
14409,39830,17,16,0,0,1,learning,"2022-07-23 03:07:25","2022-07-23 03:07:25"
14410,37717,17,17,0,0,1,learning,"2022-07-23 03:07:29","2022-07-23 03:07:29"
14411,39555,17,16,0,0,1,learning,"2022-07-23 03:08:13","2022-07-23 03:08:13"
14412,39726,17,17,0,0,1,learning,"2022-07-23 03:08:14","2022-07-23 03:08:14"
14413,39555,17,16,0,0,1,learning,"2022-07-23 03:08:43","2022-07-23 03:08:43"
14414,37717,17,17,0,0,1,learning,"2022-07-23 03:08:46","2022-07-23 03:08:46"
14415,37717,17,17,0,0,1,learning,"2022-07-23 03:18:58","2022-07-23 03:18:58"
14416,39838,17,17,0,0,1,learning,"2022-07-23 03:35:10","2022-07-23 03:35:10"
14417,39835,17,16,0,0,1,learning,"2022-07-23 03:36:31","2022-07-23 03:36:31"
14418,39955,17,17,0,0,1,learning,"2022-07-23 03:39:12","2022-07-23 03:39:12"
14419,39955,17,17,0,0,1,learning,"2022-07-23 03:40:20","2022-07-23 03:40:20"
14420,39955,17,16,0,0,1,learning,"2022-07-23 03:46:33","2022-07-23 03:46:33"
14421,39962,17,17,0,0,1,learning,"2022-07-23 03:50:05","2022-07-23 03:50:05"
14422,39962,17,16,0,0,1,learning,"2022-07-23 03:50:34","2022-07-23 03:50:34"
14423,39962,17,17,0,0,1,learning,"2022-07-23 03:51:37","2022-07-23 03:51:37"
14424,39962,17,16,0,0,1,learning,"2022-07-23 03:57:22","2022-07-23 03:57:22"
14425,39962,17,16,0,0,1,learning,"2022-07-23 03:57:31","2022-07-23 03:57:31"
14426,39980,17,16,0,0,1,learning,"2022-07-23 04:31:27","2022-07-23 04:31:27"
14427,39982,17,16,0,0,1,learning,"2022-07-23 04:36:53","2022-07-23 04:36:53"
14428,39980,17,16,0,0,1,learning,"2022-07-23 04:37:25","2022-07-23 04:37:25"
14429,38973,17,17,0,0,1,learning,"2022-07-23 04:38:35","2022-07-23 04:38:35"
14430,38973,17,17,0,0,1,learning,"2022-07-23 04:39:00","2022-07-23 04:39:00"
14431,38777,17,17,0,0,1,learning,"2022-07-23 04:45:22","2022-07-23 04:45:22"
14432,35520,17,17,0,0,1,learning,"2022-07-23 04:56:29","2022-07-23 04:56:29"
14433,39982,17,16,0,0,1,learning,"2022-07-23 05:00:01","2022-07-23 05:00:01"
14434,39982,17,16,0,0,1,learning,"2022-07-23 05:01:20","2022-07-23 05:01:20"
14435,39821,17,17,0,0,1,learning,"2022-07-23 05:02:25","2022-07-23 05:02:25"
14436,39425,21,49,0,0,1,learning,"2022-07-23 05:05:55","2022-07-23 05:05:55"
14437,39425,21,49,0,0,1,learning,"2022-07-23 05:05:56","2022-07-23 05:05:56"
14438,40002,17,17,0,0,1,learning,"2022-07-23 05:09:27","2022-07-23 05:09:27"
14439,39998,17,16,0,0,1,learning,"2022-07-23 05:10:06","2022-07-23 05:10:06"
14440,39999,17,17,0,0,1,learning,"2022-07-23 05:10:50","2022-07-23 05:10:50"
14441,36744,17,16,0,0,1,learning,"2022-07-23 05:17:46","2022-07-23 05:17:46"
14442,35751,17,17,0,0,1,learning,"2022-07-23 05:18:49","2022-07-23 05:18:49"
14443,37300,17,16,0,0,1,learning,"2022-07-23 05:27:30","2022-07-23 05:27:30"
14444,36656,17,16,0,0,1,learning,"2022-07-23 05:33:40","2022-07-23 05:33:40"
14445,40008,17,16,0,0,1,learning,"2022-07-23 05:38:28","2022-07-23 05:38:28"
14446,30119,17,17,0,0,1,learning,"2022-07-23 05:42:22","2022-07-23 05:42:22"
14447,34559,17,16,0,0,1,learning,"2022-07-23 05:48:18","2022-07-23 05:48:18"
14448,37513,17,16,0,0,1,learning,"2022-07-23 05:50:03","2022-07-23 05:50:03"
14449,36599,17,16,0,0,1,learning,"2022-07-23 05:56:57","2022-07-23 05:56:57"
14450,36599,17,16,0,0,1,learning,"2022-07-23 05:59:10","2022-07-23 05:59:10"
14451,36599,17,16,0,0,1,learning,"2022-07-23 06:00:55","2022-07-23 06:00:55"
14452,36599,17,16,0,0,1,learning,"2022-07-23 06:15:38","2022-07-23 06:15:38"
14453,39976,17,16,0,0,1,learning,"2022-07-23 06:27:40","2022-07-23 06:27:40"
14454,40043,17,16,0,0,1,learning,"2022-07-23 06:29:01","2022-07-23 06:29:01"
14455,40034,17,16,0,0,1,learning,"2022-07-23 06:29:38","2022-07-23 06:29:38"
14456,40034,17,16,0,0,1,learning,"2022-07-23 06:30:49","2022-07-23 06:30:49"
14457,36599,17,16,0,0,1,learning,"2022-07-23 06:31:44","2022-07-23 06:31:44"
14458,37609,17,16,0,0,1,learning,"2022-07-23 06:31:53","2022-07-23 06:31:53"
14459,40041,17,16,0,0,1,learning,"2022-07-23 06:32:15","2022-07-23 06:32:15"
14460,37609,17,16,0,0,1,learning,"2022-07-23 06:36:36","2022-07-23 06:36:36"
14461,37609,17,16,0,0,1,learning,"2022-07-23 06:37:37","2022-07-23 06:37:37"
14462,37609,17,16,0,0,1,learning,"2022-07-23 06:38:23","2022-07-23 06:38:23"
14463,37196,17,16,0,0,1,learning,"2022-07-23 06:38:34","2022-07-23 06:38:34"
14464,31774,17,16,0,0,1,learning,"2022-07-23 06:38:37","2022-07-23 06:38:37"
14465,37609,17,16,0,0,1,learning,"2022-07-23 06:38:40","2022-07-23 06:38:40"
14466,37609,17,16,0,0,1,learning,"2022-07-23 06:38:45","2022-07-23 06:38:45"
14467,37609,17,16,0,0,1,learning,"2022-07-23 06:38:47","2022-07-23 06:38:47"
14468,37609,17,16,0,0,1,learning,"2022-07-23 06:38:50","2022-07-23 06:38:50"
14469,37196,17,16,0,0,1,learning,"2022-07-23 06:40:30","2022-07-23 06:40:30"
14470,37196,17,16,0,0,1,learning,"2022-07-23 06:42:05","2022-07-23 06:42:05"
14471,37196,17,16,0,0,1,learning,"2022-07-23 06:42:05","2022-07-23 06:42:05"
14472,32598,17,16,0,0,1,learning,"2022-07-23 06:53:22","2022-07-23 06:53:22"
14473,38392,17,17,0,0,1,learning,"2022-07-23 07:03:30","2022-07-23 07:03:30"
14474,38392,17,17,0,0,1,learning,"2022-07-23 07:03:30","2022-07-23 07:03:30"
14475,40067,17,16,0,0,1,learning,"2022-07-23 07:04:43","2022-07-23 07:04:43"
14476,40068,17,17,0,0,1,learning,"2022-07-23 07:07:27","2022-07-23 07:07:27"
14477,40060,17,16,0,0,1,learning,"2022-07-23 07:08:21","2022-07-23 07:08:21"
14478,40072,17,16,0,0,1,learning,"2022-07-23 07:08:36","2022-07-23 07:08:36"
14479,40060,17,16,0,0,1,learning,"2022-07-23 07:08:39","2022-07-23 07:08:39"
14480,40060,17,16,0,0,1,learning,"2022-07-23 07:08:39","2022-07-23 07:08:39"
14481,40074,17,16,0,0,1,learning,"2022-07-23 07:09:24","2022-07-23 07:09:24"
14482,39779,17,16,0,0,1,learning,"2022-07-23 07:09:39","2022-07-23 07:09:39"
14483,40074,17,17,0,0,1,learning,"2022-07-23 07:10:14","2022-07-23 07:10:14"
14484,30501,17,17,0,0,1,learning,"2022-07-23 07:12:56","2022-07-23 07:12:56"
14485,30501,17,17,0,0,1,learning,"2022-07-23 07:12:56","2022-07-23 07:12:56"
14486,37733,17,17,0,0,1,learning,"2022-07-23 07:13:37","2022-07-23 07:13:37"
14487,32598,17,16,0,0,1,learning,"2022-07-23 07:14:20","2022-07-23 07:14:20"
14488,32598,17,17,0,0,1,learning,"2022-07-23 07:14:39","2022-07-23 07:14:39"
14489,38392,17,17,0,0,1,learning,"2022-07-23 07:16:16","2022-07-23 07:16:16"
14490,38392,17,17,0,0,1,learning,"2022-07-23 07:16:16","2022-07-23 07:16:16"
14491,40074,17,16,0,0,1,learning,"2022-07-23 07:21:28","2022-07-23 07:21:28"
14492,40074,17,17,0,0,1,learning,"2022-07-23 07:22:19","2022-07-23 07:22:19"
14495,37196,17,16,0,0,1,learning,"2022-07-23 07:34:44","2022-07-23 07:34:44"
14496,37196,17,16,0,0,1,learning,"2022-07-23 07:39:16","2022-07-23 07:39:16"
14497,37196,17,16,0,0,1,learning,"2022-07-23 07:39:52","2022-07-23 07:39:52"
14498,37196,17,16,0,0,1,learning,"2022-07-23 07:40:27","2022-07-23 07:40:27"
14499,37196,17,16,0,0,1,learning,"2022-07-23 07:40:44","2022-07-23 07:40:44"
14500,37196,17,16,0,0,1,learning,"2022-07-23 07:44:05","2022-07-23 07:44:05"
14501,37196,17,16,0,0,1,learning,"2022-07-23 07:44:34","2022-07-23 07:44:34"
14502,37196,17,16,0,0,1,learning,"2022-07-23 07:45:13","2022-07-23 07:45:13"
14503,37196,17,16,0,0,1,learning,"2022-07-23 07:46:46","2022-07-23 07:46:46"
14504,40098,17,16,0,0,1,learning,"2022-07-23 07:50:23","2022-07-23 07:50:23"
14505,37196,17,16,0,0,1,learning,"2022-07-23 07:51:15","2022-07-23 07:51:15"
14506,37196,17,16,0,0,1,learning,"2022-07-23 07:51:57","2022-07-23 07:51:57"
14507,40093,17,16,0,0,1,learning,"2022-07-23 07:52:45","2022-07-23 07:52:45"
14508,37196,17,16,0,0,1,learning,"2022-07-23 07:53:15","2022-07-23 07:53:15"
14509,37196,17,16,0,0,1,learning,"2022-07-23 07:56:04","2022-07-23 07:56:04"
14510,37196,17,16,0,0,1,learning,"2022-07-23 07:56:58","2022-07-23 07:56:58"
14511,37196,17,16,0,0,1,learning,"2022-07-23 07:57:26","2022-07-23 07:57:26"
14512,37196,17,16,0,0,1,learning,"2022-07-23 08:01:00","2022-07-23 08:01:00"
14513,39253,17,17,0,0,1,learning,"2022-07-23 08:01:56","2022-07-23 08:01:56"
14514,37196,17,17,0,0,1,learning,"2022-07-23 08:02:01","2022-07-23 08:02:01"
14515,39253,17,16,0,0,1,learning,"2022-07-23 08:02:05","2022-07-23 08:02:05"
14516,37196,17,16,0,0,1,learning,"2022-07-23 08:02:08","2022-07-23 08:02:08"
14517,37196,17,16,0,0,1,learning,"2022-07-23 08:05:02","2022-07-23 08:05:02"
14518,37196,17,16,0,0,1,learning,"2022-07-23 08:07:55","2022-07-23 08:07:55"
14519,37196,17,16,0,0,1,learning,"2022-07-23 08:10:25","2022-07-23 08:10:25"
14520,40112,17,16,0,0,1,learning,"2022-07-23 08:11:37","2022-07-23 08:11:37"
14521,40112,17,16,0,0,1,learning,"2022-07-23 08:12:44","2022-07-23 08:12:44"
14522,37196,17,16,0,0,1,learning,"2022-07-23 08:14:26","2022-07-23 08:14:26"
14523,39129,17,17,0,0,1,learning,"2022-07-23 08:16:43","2022-07-23 08:16:43"
14524,39129,17,17,0,0,1,learning,"2022-07-23 08:16:43","2022-07-23 08:16:43"
14525,38745,17,16,0,0,1,learning,"2022-07-23 08:20:00","2022-07-23 08:20:00"
14526,37196,17,16,0,0,1,learning,"2022-07-23 08:21:41","2022-07-23 08:21:41"
14527,38745,17,17,0,0,1,learning,"2022-07-23 08:21:54","2022-07-23 08:21:54"
14528,37196,17,16,0,0,1,learning,"2022-07-23 08:22:17","2022-07-23 08:22:17"
14529,37196,17,16,0,0,1,learning,"2022-07-23 08:23:57","2022-07-23 08:23:57"
14530,37196,17,16,0,0,1,learning,"2022-07-23 08:24:33","2022-07-23 08:24:33"
14531,37196,17,16,0,0,1,learning,"2022-07-23 08:25:33","2022-07-23 08:25:33"
14532,37196,17,16,0,0,1,learning,"2022-07-23 08:25:54","2022-07-23 08:25:54"
14533,37196,17,16,0,0,1,learning,"2022-07-23 08:26:13","2022-07-23 08:26:13"
14534,37196,17,16,0,0,1,learning,"2022-07-23 08:26:30","2022-07-23 08:26:30"
14535,37196,17,16,0,0,1,learning,"2022-07-23 08:27:15","2022-07-23 08:27:15"
14536,37196,17,16,0,0,1,learning,"2022-07-23 08:28:41","2022-07-23 08:28:41"
14537,37196,17,16,0,0,1,learning,"2022-07-23 08:28:58","2022-07-23 08:28:58"
14538,37196,17,16,0,0,1,learning,"2022-07-23 08:28:59","2022-07-23 08:28:59"
14539,37196,17,16,0,0,1,learning,"2022-07-23 08:29:31","2022-07-23 08:29:31"
14540,37196,17,16,0,0,1,learning,"2022-07-23 08:30:31","2022-07-23 08:30:31"
14541,37196,17,16,0,0,1,learning,"2022-07-23 08:31:37","2022-07-23 08:31:37"
14542,37196,17,16,0,0,1,learning,"2022-07-23 08:32:11","2022-07-23 08:32:11"
14543,37196,17,16,0,0,1,learning,"2022-07-23 08:33:34","2022-07-23 08:33:34"
14544,37196,17,16,0,0,1,learning,"2022-07-23 08:34:22","2022-07-23 08:34:22"
14545,37196,17,16,0,0,1,learning,"2022-07-23 08:35:00","2022-07-23 08:35:00"
14546,37196,17,16,0,0,1,learning,"2022-07-23 08:35:51","2022-07-23 08:35:51"
14547,37196,17,16,0,0,1,learning,"2022-07-23 08:37:18","2022-07-23 08:37:18"
14548,37196,17,16,0,0,1,learning,"2022-07-23 08:37:18","2022-07-23 08:37:18"
14549,37196,17,16,0,0,1,learning,"2022-07-23 08:38:07","2022-07-23 08:38:07"
14550,37196,17,16,0,0,1,learning,"2022-07-23 08:38:58","2022-07-23 08:38:58"
14551,37196,17,16,0,0,1,learning,"2022-07-23 08:38:59","2022-07-23 08:38:59"
14552,37196,17,16,0,0,1,learning,"2022-07-23 08:39:39","2022-07-23 08:39:39"
14553,37196,17,16,0,0,1,learning,"2022-07-23 08:44:34","2022-07-23 08:44:34"
14554,37196,17,16,0,0,1,learning,"2022-07-23 08:44:34","2022-07-23 08:44:34"
14555,37196,17,16,0,0,1,learning,"2022-07-23 08:44:34","2022-07-23 08:44:34"
14556,40138,17,16,0,0,1,learning,"2022-07-23 08:45:24","2022-07-23 08:45:24"
14557,37196,17,17,0,0,1,learning,"2022-07-23 08:45:33","2022-07-23 08:45:33"
14558,40131,17,16,0,0,1,learning,"2022-07-23 08:46:01","2022-07-23 08:46:01"
14559,40125,17,16,0,0,1,learning,"2022-07-23 08:47:20","2022-07-23 08:47:20"
14560,38745,17,16,0,0,1,learning,"2022-07-23 09:00:12","2022-07-23 09:00:12"
14561,39665,17,16,0,0,1,learning,"2022-07-23 09:57:24","2022-07-23 09:57:24"
14562,40074,17,17,0,0,1,learning,"2022-07-23 10:24:31","2022-07-23 10:24:31"
14563,39830,17,16,0,0,1,learning,"2022-07-23 11:17:21","2022-07-23 11:17:21"
14564,39830,17,16,0,0,1,learning,"2022-07-23 11:17:21","2022-07-23 11:17:21"
14565,36543,17,16,0,0,1,learning,"2022-07-23 12:51:33","2022-07-23 12:51:33"
14566,40178,17,16,0,0,1,learning,"2022-07-23 15:23:15","2022-07-23 15:23:15"
14567,40179,17,16,0,0,1,learning,"2022-07-23 16:09:23","2022-07-23 16:09:23"
14568,39412,17,17,0,0,1,learning,"2022-07-23 20:06:32","2022-07-23 20:06:32"
14569,39412,17,17,0,0,1,learning,"2022-07-23 20:06:32","2022-07-23 20:06:32"
14570,39751,17,17,0,0,1,learning,"2022-07-23 20:46:18","2022-07-23 20:46:18"
14571,40138,17,16,0,0,1,learning,"2022-07-23 20:48:48","2022-07-23 20:48:48"
14572,40138,17,16,0,0,1,learning,"2022-07-23 20:48:48","2022-07-23 20:48:48"
14573,40174,17,17,0,0,1,learning,"2022-07-23 21:02:13","2022-07-23 21:02:13"
14574,40077,17,16,0,0,1,learning,"2022-07-23 21:39:36","2022-07-23 21:39:36"
14575,40077,17,16,0,0,1,learning,"2022-07-23 21:39:36","2022-07-23 21:39:36"
14576,40077,17,16,0,0,1,learning,"2022-07-23 21:39:59","2022-07-23 21:39:59"
14577,40074,17,17,0,0,1,learning,"2022-07-23 21:45:25","2022-07-23 21:45:25"
14578,40074,17,17,0,0,1,learning,"2022-07-23 21:45:25","2022-07-23 21:45:25"
14579,39751,17,17,0,0,1,learning,"2022-07-23 21:55:42","2022-07-23 21:55:42"
14580,40208,17,16,0,0,1,learning,"2022-07-23 22:30:30","2022-07-23 22:30:30"
14581,40208,17,16,0,0,1,learning,"2022-07-23 22:31:07","2022-07-23 22:31:07"
14582,40208,17,16,0,0,1,learning,"2022-07-23 22:32:21","2022-07-23 22:32:21"
14583,40208,17,16,0,0,1,learning,"2022-07-23 22:32:21","2022-07-23 22:32:21"
14584,40212,17,16,0,0,1,learning,"2022-07-23 22:50:11","2022-07-23 22:50:11"
14585,40212,17,16,0,0,1,learning,"2022-07-23 22:54:03","2022-07-23 22:54:03"
14586,39129,17,17,0,0,1,learning,"2022-07-23 23:32:13","2022-07-23 23:32:13"
14587,39129,17,17,0,0,1,learning,"2022-07-23 23:32:13","2022-07-23 23:32:13"
14588,39597,17,16,0,0,1,learning,"2022-07-23 23:57:57","2022-07-23 23:57:57"
14589,39597,17,16,0,0,1,learning,"2022-07-23 23:57:57","2022-07-23 23:57:57"
14590,40236,17,16,0,0,1,learning,"2022-07-24 00:15:39","2022-07-24 00:15:39"
14591,40236,17,16,0,0,1,learning,"2022-07-24 00:16:01","2022-07-24 00:16:01"
14592,40236,17,16,0,0,1,learning,"2022-07-24 00:16:09","2022-07-24 00:16:09"
14593,40236,17,16,0,0,1,learning,"2022-07-24 00:16:42","2022-07-24 00:16:42"
14594,40236,17,16,0,0,1,learning,"2022-07-24 00:16:42","2022-07-24 00:16:42"
14595,40236,17,16,0,0,1,learning,"2022-07-24 00:17:20","2022-07-24 00:17:20"
14596,40236,17,16,0,0,1,learning,"2022-07-24 00:17:28","2022-07-24 00:17:28"
14597,38890,17,17,0,0,1,learning,"2022-07-24 00:24:04","2022-07-24 00:24:04"
14598,38890,17,17,0,0,1,learning,"2022-07-24 00:24:26","2022-07-24 00:24:26"
14599,39430,17,16,0,0,1,learning,"2022-07-24 00:26:44","2022-07-24 00:26:44"
14600,38890,17,17,0,0,1,learning,"2022-07-24 00:27:04","2022-07-24 00:27:04"
14601,33638,17,23,0,0,1,learning,"2022-07-24 00:55:44","2022-07-24 00:55:44"
14602,34630,17,16,0,0,1,learning,"2022-07-24 00:59:54","2022-07-24 00:59:54"
14603,32022,17,16,0,0,1,learning,"2022-07-24 01:05:56","2022-07-24 01:05:56"
14604,39557,17,16,0,0,1,learning,"2022-07-24 01:12:42","2022-07-24 01:12:42"
14605,40244,17,16,0,0,1,learning,"2022-07-24 01:19:15","2022-07-24 01:19:15"
14606,40244,17,16,0,0,1,learning,"2022-07-24 01:27:08","2022-07-24 01:27:08"
14607,40244,17,16,0,0,1,learning,"2022-07-24 01:55:21","2022-07-24 01:55:21"
14608,40244,17,16,0,0,1,learning,"2022-07-24 01:55:36","2022-07-24 01:55:36"
14609,40256,17,16,0,0,1,learning,"2022-07-24 02:17:55","2022-07-24 02:17:55"
14610,40256,17,16,0,0,1,learning,"2022-07-24 02:18:00","2022-07-24 02:18:00"
14611,40256,17,16,0,0,1,learning,"2022-07-24 02:18:05","2022-07-24 02:18:05"
14612,40256,17,16,0,0,1,learning,"2022-07-24 02:18:06","2022-07-24 02:18:06"
14613,40256,17,16,0,0,1,learning,"2022-07-24 02:18:06","2022-07-24 02:18:06"
14614,40256,17,16,0,0,1,learning,"2022-07-24 02:18:21","2022-07-24 02:18:21"
14615,39354,17,16,0,0,1,learning,"2022-07-24 02:21:26","2022-07-24 02:21:26"
14616,38668,17,17,0,0,1,learning,"2022-07-24 03:10:24","2022-07-24 03:10:24"
14617,40188,17,16,0,0,1,learning,"2022-07-24 03:37:23","2022-07-24 03:37:23"
14618,36271,17,17,0,0,1,learning,"2022-07-24 03:45:13","2022-07-24 03:45:13"
14619,36271,17,17,0,0,1,learning,"2022-07-24 03:52:41","2022-07-24 03:52:41"
14620,36271,17,17,0,0,1,learning,"2022-07-24 03:53:55","2022-07-24 03:53:55"
14621,36271,17,17,0,0,1,learning,"2022-07-24 03:57:38","2022-07-24 03:57:38"
14622,36271,17,17,0,0,1,learning,"2022-07-24 03:57:39","2022-07-24 03:57:39"
14623,36271,17,17,0,0,1,learning,"2022-07-24 03:57:46","2022-07-24 03:57:46"
14624,36271,17,16,0,0,1,learning,"2022-07-24 04:22:41","2022-07-24 04:22:41"
14625,36271,17,16,0,0,1,learning,"2022-07-24 04:34:08","2022-07-24 04:34:08"
14626,40123,17,16,0,0,1,learning,"2022-07-24 04:34:54","2022-07-24 04:34:54"
14627,40342,17,17,0,0,1,learning,"2022-07-24 05:03:00","2022-07-24 05:03:00"
14628,39982,17,16,0,0,1,learning,"2022-07-24 05:03:38","2022-07-24 05:03:38"
14629,39982,17,16,0,0,1,learning,"2022-07-24 05:03:38","2022-07-24 05:03:38"
14630,40098,17,16,0,0,1,learning,"2022-07-24 05:10:14","2022-07-24 05:10:14"
14631,40098,17,16,0,0,1,learning,"2022-07-24 05:10:19","2022-07-24 05:10:19"
14632,36271,17,16,0,0,1,learning,"2022-07-24 05:10:50","2022-07-24 05:10:50"
14633,40140,17,16,0,0,1,learning,"2022-07-24 05:14:35","2022-07-24 05:14:35"
14634,40193,17,16,0,0,1,learning,"2022-07-24 05:24:07","2022-07-24 05:24:07"
14635,39507,17,16,0,0,1,learning,"2022-07-24 05:25:14","2022-07-24 05:25:14"
14636,36661,17,16,0,0,1,learning,"2022-07-24 05:27:17","2022-07-24 05:27:17"
14637,40354,18,64,0,0,1,learning,"2022-07-24 05:29:36","2022-07-24 05:29:36"
14638,39982,17,16,0,0,1,learning,"2022-07-24 05:30:46","2022-07-24 05:30:46"
14639,39982,17,16,0,0,1,learning,"2022-07-24 05:30:47","2022-07-24 05:30:47"
14640,39982,17,16,0,0,1,learning,"2022-07-24 05:31:18","2022-07-24 05:31:18"
14641,39982,17,16,0,0,1,learning,"2022-07-24 05:31:19","2022-07-24 05:31:19"
14642,39982,17,16,0,0,1,learning,"2022-07-24 05:31:48","2022-07-24 05:31:48"
14643,39982,17,16,0,0,1,learning,"2022-07-24 05:31:49","2022-07-24 05:31:49"
14644,40354,17,16,0,0,1,learning,"2022-07-24 05:33:04","2022-07-24 05:33:04"
14645,40354,17,17,0,0,1,learning,"2022-07-24 05:33:54","2022-07-24 05:33:54"
14646,37196,17,16,0,0,1,learning,"2022-07-24 05:44:41","2022-07-24 05:44:41"
14647,40361,17,16,0,0,1,learning,"2022-07-24 05:54:09","2022-07-24 05:54:09"
14648,39443,17,16,0,0,1,learning,"2022-07-24 06:13:30","2022-07-24 06:13:30"
14649,40050,17,16,0,0,1,learning,"2022-07-24 06:13:42","2022-07-24 06:13:42"
14650,40050,17,16,0,0,1,learning,"2022-07-24 06:14:09","2022-07-24 06:14:09"
14651,40383,17,16,0,0,1,learning,"2022-07-24 06:20:07","2022-07-24 06:20:07"
14652,40388,17,16,0,0,1,learning,"2022-07-24 06:20:32","2022-07-24 06:20:32"
14653,39443,17,16,0,0,1,learning,"2022-07-24 06:20:32","2022-07-24 06:20:32"
14654,39443,17,16,0,0,1,learning,"2022-07-24 06:25:41","2022-07-24 06:25:41"
14655,40393,17,16,0,0,1,learning,"2022-07-24 06:27:47","2022-07-24 06:27:47"
14656,36599,17,16,0,0,1,learning,"2022-07-24 06:28:00","2022-07-24 06:28:00"
14657,36599,17,16,0,0,1,learning,"2022-07-24 06:29:01","2022-07-24 06:29:01"
14658,40390,17,16,0,0,1,learning,"2022-07-24 06:32:56","2022-07-24 06:32:56"
14659,40389,17,16,0,0,1,learning,"2022-07-24 06:34:44","2022-07-24 06:34:44"
14660,39443,17,16,0,0,1,learning,"2022-07-24 06:38:52","2022-07-24 06:38:52"
14661,39443,17,16,0,0,1,learning,"2022-07-24 06:39:47","2022-07-24 06:39:47"
14662,39443,17,16,0,0,1,learning,"2022-07-24 06:40:52","2022-07-24 06:40:52"
14663,39443,17,16,0,0,1,learning,"2022-07-24 06:41:28","2022-07-24 06:41:28"
14664,40402,17,16,0,0,1,learning,"2022-07-24 06:42:33","2022-07-24 06:42:33"
14665,40389,17,17,0,0,1,learning,"2022-07-24 06:47:54","2022-07-24 06:47:54"
14666,40393,17,16,0,0,1,learning,"2022-07-24 06:50:05","2022-07-24 06:50:05"
14667,40406,17,16,0,0,1,learning,"2022-07-24 06:56:49","2022-07-24 06:56:49"
14668,40406,17,16,0,0,1,learning,"2022-07-24 06:58:26","2022-07-24 06:58:26"
14669,40244,17,16,0,0,1,learning,"2022-07-24 07:31:50","2022-07-24 07:31:50"
14670,40244,17,16,0,0,1,learning,"2022-07-24 07:32:50","2022-07-24 07:32:50"
14671,40436,17,16,0,0,1,learning,"2022-07-24 07:53:55","2022-07-24 07:53:55"
14672,40436,17,16,0,0,1,learning,"2022-07-24 07:54:07","2022-07-24 07:54:07"
14673,40434,17,17,0,0,1,learning,"2022-07-24 08:00:40","2022-07-24 08:00:40"
14674,40434,17,17,0,0,1,learning,"2022-07-24 08:07:54","2022-07-24 08:07:54"
14675,40244,17,16,0,0,1,learning,"2022-07-24 08:10:29","2022-07-24 08:10:29"
14676,40244,17,16,0,0,1,learning,"2022-07-24 08:10:29","2022-07-24 08:10:29"
